emuIRN,curatorial_section,object_number,object_name,native_name,culture,provenience,material,period,date_made,date_made_early,date_made_late,accession_credit_line,creator,description,manufacture_locationlocus,culture_area,technique,iconography,measurement_height,measurement_length,measurement_width,measurement_outside_diameter,measurement_tickness,measurement_unit,other_numbers,url,image
398798,Near Eastern,37-37-339,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398798,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
25305,Near Eastern,37-11-230,Necklace,,,Iran|Rayy,Bronze,,Islamic II,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,Finely woven chain of bronze wire on which were strung paste beads [4 remaining.],,,,,,,,,,,RG 7720,http://www.penn.museum/collections/object/25305,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398971,Near Eastern,37-37-512,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398971,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
352336,Near Eastern,37-11-367,Whetstone Fragment,,,Rayy,Slate,Hissar IA,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,Hard black slate.  Much worn.,,,,,,,,,,,RCh 7105,http://www.penn.museum/collections/object/352336,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
353611,Near Eastern,37-11-360,Pounding Stone,,,Rayy,Stone,Hissar IA,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,Circular with two flat surfaces.,,,,,,,,,,,RCh 7207,http://www.penn.museum/collections/object/353611,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
353209,Near Eastern,37-11-354,Macehead Fragment,,,Rayy,Stone,Hissar IA,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,Buff stone.  Notched edge.,,,,,,,,,,,RCh 7205,http://www.penn.museum/collections/object/353209,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
182150,Near Eastern,37-11-911,Spindle Whorl,,,Iran|Rayy,Stone,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCh 3929|UNK-NE-2377,http://www.penn.museum/collections/object/182150,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398923,Near Eastern,37-37-464,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398923,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
179767,Near Eastern,37-11-591,Bead,,,Iran|Rayy,Carnelian,,Islamic II,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,Carnelian.  Facetted drop-shaped.  Longitudinally pierced.,,,,,,,,,,,RH 4837|Draw. or 54,http://www.penn.museum/collections/object/179767,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398988,Near Eastern,37-37-529,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398988,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398861,Near Eastern,37-37-402,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398861,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398811,Near Eastern,37-37-352,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398811,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
188223,Near Eastern,50-2-2708,Sherd,,Achamenian,Iran|Bisitun,Ceramic,Achamenian,,,,"Seven Caves Expedition, Bisitum Cave Iran; Carleton S. Coon, 1950",,"Type: medium<br />Temper: medium<br />Surface: buff, diagonal short aplied lines",,,,,,,,,,,,http://www.penn.museum/collections/object/188223,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
33993,Near Eastern,37-11-556,Foot,,,Iran|Rayy,Steatite,,Islamic I or II,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,"Steatite.  Expanding rectangle, spirally carved.",,,,,,,,,,,RH 4330|Draw. se 6,http://www.penn.museum/collections/object/33993,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
232461,Near Eastern,37-11-863,Animal Figurine,,,Iran|Rayy,Terracotta,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,Limestone bird.,,,,,,,,,,,RCI 3574,http://www.penn.museum/collections/object/232461,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
34417,Near Eastern,37-11-441,Ring,,,Iran|Rayy,Bronze,,Islamic II,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,Bronze.  2 large finger rings and 1 small bracelet(?).,,,,,,,,,,,RH 6830,http://www.penn.museum/collections/object/34417,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398974,Near Eastern,37-37-515,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398974,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398812,Near Eastern,37-37-353,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398812,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398891,Near Eastern,37-37-432,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398891,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398950,Near Eastern,37-37-491,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398950,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
161999,Near Eastern,37-11-862,Tile,,,Iran|Rayy,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,Turquoise glaze.  Linear designs (?inscription).  Rectangular.,,,Glazed,,,,,,,,RH 6247A,http://www.penn.museum/collections/object/161999,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398755,Near Eastern,37-37-296,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398755,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398786,Near Eastern,37-37-327,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398786,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398911,Near Eastern,37-37-452,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398911,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398910,Near Eastern,37-37-451,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398910,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398924,Near Eastern,37-37-465,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398924,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398880,Near Eastern,37-37-421,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398880,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398865,Near Eastern,37-37-406,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398865,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398972,Near Eastern,37-37-513,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398972,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398805,Near Eastern,37-37-346,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398805,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398955,Near Eastern,37-37-496,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398955,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
399002,Near Eastern,37-37-543,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/399002,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398978,Near Eastern,37-37-519,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398978,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398977,Near Eastern,37-37-518,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398977,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398937,Near Eastern,37-37-478,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398937,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398796,Near Eastern,37-37-337,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398796,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398901,Near Eastern,37-37-442,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398901,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398936,Near Eastern,37-37-477,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398936,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398840,Near Eastern,37-37-381,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398840,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
338583,Near Eastern,50-3-867,Denticulate,,,Iran|Belt Cave,Flint,,,,,"Seven Caves Expedition, Belt Cave Iran; Carleton S. Coon, 1950",,On blade,,,,,,,,,,,,http://www.penn.museum/collections/object/338583,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398866,Near Eastern,37-37-407,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398866,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
115528,Near Eastern,50-3-1856,Sickle Blade,,,Iran|Belt Cave,Flint,,,,,"Seven Caves Expedition, Belt Cave Iran; Carleton S. Coon, 1950",,On blade,,,,,,,,,,,,http://www.penn.museum/collections/object/115528,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
398933,Near Eastern,37-37-474,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398933,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
64954,Near Eastern,37-11-593,Bead,,,Iran|Rayy,Hematite,,Islamic I or II,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,Haematite.  Plano-convex polyhedron; engraved cross enclosed by square on bottom; horizontally pierced.,,,,,,,,,,,RH 6440,http://www.penn.museum/collections/object/64954,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
117589,Near Eastern,33-4-116,Figurine,,,Iraq|Billa,Terracotta,Billa II,,,,"American School Oriental Research / University Museum Expedition toTell Billa, Iraq; E. A. Speiser 1932-1933",,Animal. Legs Missing,,,,Animal,2.2,,,,,cm,B3-250,http://www.penn.museum/collections/object/117589,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/211555_800.jpg
195475,Near Eastern,32-20-347,Figurine,,,Iraq|Billa,Terracotta,Billa II,,,,"American School Oriental Research / University Museum Expedition toTell Billa, Iraq; E. A. Speiser, 1932",,2 Legs Missing,,,,Animal,3.9,4.3,,,,cm,2860,http://www.penn.museum/collections/object/195475,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/211533_800.jpg
398953,Near Eastern,37-37-494,Sherd,,,Iran|Cheshmeh Ali,Ceramic,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCH,http://www.penn.museum/collections/object/398953,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
23547,Near Eastern,32-20-344,Figurine|Rattle,,,Iraq|Billa,Terracotta,Billa II,,,,"American School Oriental Research / University Museum Expedition toTell Billa, Iraq; E. A. Speiser, 1932",,Bird?/Zoomorphic Rattle. Greyish buff ware. Ends broken off.,,,,Bird?,,6.3,4,,,cm,2959,http://www.penn.museum/collections/object/23547,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/211517_800.jpg
270736,Near Eastern,31-51-194,Figurine,,,Iraq|Billa,Terracotta,Billa I,,,,"American School Oriental Research / University Museum Expedition to Tell Billa, Iraq; E. A. Speiser, 1931",,"Yellowish ware. Head only. Appliqued eyes, pierced nostrils and wide open jaws.",,,,Animal Head,,4.5,,,,cm,59,http://www.penn.museum/collections/object/270736,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/211501_800.jpg
469957,Near Eastern,63-25-3,Sherd,,,Iran|Azerbaijan|Yanik,Ceramic,,,,,"Gift of Charles Burney, British Institute of Archeology, Ankara, 1963",,"Body sherd. Grey to black burnished, incised with geometric designs originally filled with white paste, bits of which remain. Above designe is small incised ridge and above this hole punch through wall from exterior.",,,,,,,,,,,,http://www.penn.museum/collections/object/469957,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
293729,Near Eastern,50-2-2901,Rim Sherd,,Achamenian,Iran|Bisitun,Ceramic,Achamenian,,,,"Seven Caves Expedition, Bisitum Cave Iran; Carleton S. Coon, 1950",,"Type: medium<br />Temper: medium<br />Surface: red on black, straight",,,,,,,,,,,,http://www.penn.museum/collections/object/293729,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
242065,Near Eastern,50-3-1391,Denticulate,,,Iran|Belt Cave,Flint,,,,,"Seven Caves Expedition, Belt Cave Iran; Carleton S. Coon, 1950",,On blade,,,,,,,,,,,,http://www.penn.museum/collections/object/242065,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
147802,Near Eastern,31-43-278,Macehead,,,Iraq|Ur,Marble (Stone),,,,,"British Museum/University Museum Expedition to Ur, Iraq, 1931",,"UE VI: mace head, black steatite, with grooves down the sides for the thong that attached it to the staff. Incised with three double lines.",,,,,,6,5.2,,,cm,U.16334,http://www.penn.museum/collections/object/147802,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/211441_800.jpg
398285,Near Eastern,37-11-814,Tile Fragment,,,Iran|Rayy,,Islamic II,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,"Turquoise glaze. Cruciform, pointed ends. Fragment.",,,Glazed,,,,,,,cm,RG 7456,http://www.penn.museum/collections/object/398285,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
305665,Near Eastern,50-3-1420,Flake,,,Iran|Belt Cave,Flint,,,,,"Seven Caves Expedition, Belt Cave Iran; Carleton S. Coon, 1950",,,,,,,,,,,,,,http://www.penn.museum/collections/object/305665,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
218577,Near Eastern,50-2-2811,Rim Sherd,,Achamenian,Iran|Bisitun,Ceramic,Achamenian,,,,"Seven Caves Expedition, Bisitum Cave Iran; Carleton S. Coon, 1950",,"Type: medium<br />Temper: medium<br />Surface: buff, cream slip<br />Remarks: wheel made",,,,,,,,,,,,http://www.penn.museum/collections/object/218577,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
