id,creator_id,updater_id,original_id,institution_id,country_id,creation_date,update_date,filename,file_size,width,height,dating,name,street,postcode,locality,area,addition,expanded_name,material,technique,technique_author,format,literature,page,figure,table,isbn,comment,rights,museris_url,museris_cote,visibility,image_validator_id,data_validator_id,image_validation_date,data_validation_date,owner_id,document_type_id,domain_id,precision,technique_date,object_reference,production_place,from,to,site,document_size,url,url_description,code,location,plain_name,legacy_id
55211311,,3368,,,223,2018-01-22 13:52:48,2020-03-29 17:31:56,tiresias-69834.jpg,0,1589,1146,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue d'ensemble du sanctuaire",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue d'ensemble du sanctuaire.
<br> [11.3 x 8.1 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,113,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIII, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-69834,POINT(38.269978 34.553048),,69834
55211312,,3368,,,223,2018-01-22 13:52:49,2020-03-29 17:29:37,tiresias-69835.jpg,0,1137,1691,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, façade postérieure",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, façade postérieure.
<br> [8.2 x 12 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,91,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LXIII, n°2, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-69835,POINT(38.269978 34.553048),,69835
55211313,,3368,,,223,2018-01-22 13:52:49,2020-03-30 13:38:10,tiresias-69836.jpg,0,1392,981,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Autels devant le temple",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Autels devant le temple.
<br> [9.8 x 7 cm]
<br> (Photographie en noir et blanc) 
<br> En calcaire dur, à section carrée; face supérieure plane; base et corniche moulurées, en forte saillie. Dimensions totales: 114.5 x 137 x 114.5 cm. Corps de l'autel, sans la base et la corniche: 82 x 66 x 82 cm. Inscription bilingue; hauteurs des lettres grecques et palmyréniennes: 3 cm et 2.2-3 cm. Interligne: 1.3 cm. L'inscription est la suivante: &quot;À Zeus très haut et qui exauce, Malichos, Aouidos, Iaribôles et Agegos, les fils de Bôlemmès, fils d'Aouidaios, fils de Bôlemmès, ont offert en voeu, en l'an 426, le 7e jour du mois de Peritios (7 février 115).&quot; L'autel a été trouvé en 1935 par M. Ecochard, <em>in situ</em>, devant le temple de Baalshamîn, dressé sur un socle mouluré, légèrement désaxé vers le sud.",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LVIII, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1447,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LVIII, n°2 et 4, (Bibliotheca Helvetica Romana, 10).

Le même objet apparaît dans: DUNANT (C.), Le sanctuaire de Baalshamîn à Palmyre, vol. III, Les inscriptions, Institut suisse de Rome, 1971, p. 38-39, pl. VIII, n°25, (Bibliotheca Helvetica Romana 10). ",,115,115,tiresias,,,,IAS-COL-69836,POINT(38.269978 34.553048),,69836
55211314,,3321,,,223,2018-01-22 13:52:50,2019-11-19 17:12:38,tiresias-69837.jpg,0,1129,1118,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du portique C 3",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du portique C 3.
<br> [8.2 x 8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIII, n°1, <em>Bibliotheca Helvetica Roman</em>a, 10.",,,,,,,,,public,,,,,,90,1034,,1954-1956,,,,,tiresias,,,,IAS-COL-69837,POINT(38.269978 34.553048),,69837
55211315,,3368,,,223,2018-01-22 13:52:50,2020-03-30 13:37:55,tiresias-69838.jpg,0,1092,1126,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple dégagé",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple dégagé.
<br> [8 x 8.2 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIV, n°4, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,91,site,1954-1956,,,,,tiresias,,,,IAS-COL-69838,POINT(38.269978 34.553048),,69838
55211316,,3368,,,223,2018-01-22 13:52:50,2020-03-29 17:28:57,tiresias-69839.jpg,0,1329,1119,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, façade latérale nord",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, façade latérale nord.
<br> [9.8 x 8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,91,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LXIII, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-69839,POINT(38.269978 34.553048),,69839
55211317,,3368,,,223,2018-01-22 13:52:51,2020-03-30 13:36:01,tiresias-69840.jpg,0,1125,1109,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Sépulture collective (G) à l'arrière du temple",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Sépulture collective (G) à l'arrière du temple.
<br> [8.2 x 8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXVIII, n°2, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1464,site,1954-1956,,,,,tiresias,,,,IAS-COL-69840,POINT(38.269978 34.553048),,69840
55211318,,3368,,,223,2018-01-22 13:52:51,2020-03-30 13:36:17,tiresias-69841.jpg,0,1129,1122,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple dégagé",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple dégagé.
<br> [8.2 x 8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIV, n°4, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,91,site,1954-1956,,,,,tiresias,,,,IAS-COL-69841,POINT(38.269978 34.553048),,69841
55211319,,3368,,,223,2018-01-22 13:52:51,2020-03-30 13:37:09,tiresias-69842.jpg,0,1550,1111,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud.
<br> [10.9 x 8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXVI, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,749,site,1954-1956,,,,,tiresias,,,,IAS-COL-69842,POINT(38.269978 34.553048),,69842
55211320,,3368,,,223,2018-01-22 13:52:52,2020-03-30 13:35:41,tiresias-69843.jpg,0,1593,1149,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple avant les fouilles",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple avant les fouilles.
<br> [11.4 x 8.2 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIV, n°3, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,91,site,1954-1956,,,,,tiresias,,,,IAS-COL-69843,POINT(38.269978 34.553048),,69843
55211321,,3368,,,223,2018-01-22 13:52:52,2020-03-29 17:27:21,tiresias-69844.jpg,0,1122,1111,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, vu de l'est",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, vu de l'est.
<br> [8.1 x 8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,91,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIV, n°4 et pl. XXXV, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-69844,POINT(38.269978 34.553048),,69844
55211322,,3321,,,223,2018-01-22 13:52:53,2019-11-19 17:12:38,tiresias-69845.jpg,0,1543,1101,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique de la cour sud",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique de la cour sud.
<br> [11 x 8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,749,,1954-1956,,,,,tiresias,,,,IAS-COL-69845,POINT(38.269978 34.553048),,69845
55211323,,3321,,,223,2018-01-22 13:53:15,2019-11-19 17:12:38,tiresias-69846.jpg,0,1330,899,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fenêtre latérale sud",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fenêtre latérale sud.
<br> [9.5 x 6.5 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1270,,1954-1956,,,,,tiresias,,,,IAS-COL-69846,POINT(38.269978 34.553048),,69846
55211324,,3321,,,223,2018-01-22 13:53:15,2019-11-19 17:12:38,tiresias-69847.jpg,0,1556,1088,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique de la cour sud",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique de la cour sud.
<br> [9.8 x 8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1034,,1954-1956,,,,,tiresias,,,,IAS-COL-69847,POINT(38.269978 34.553048),,69847
55211325,,3321,,,223,2018-01-22 13:53:16,2020-04-06 11:09:35,tiresias-69848.jpg,0,1121,1128,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique T 2, salle de banquets et structures byzantines",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique T 2, salle de banquets et structures byzantines.
<br> [8 x 8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,847,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIX, n°2, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-69848,POINT(38.269978 34.553048),,69848
55211326,,3368,,,223,2018-01-22 13:53:16,2020-03-30 13:35:00,tiresias-69849.jpg,0,1108,1135,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Sépulture collective (G) en arrière du temple",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Sépulture collective (G) en arrière du temple.
<br> [8 x 8.1 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXVIII, n°2, (<em>Bibliotheca Helvetica Romana</em> 10).",,,,,,,,,public,,,,,,90,1464,site,1954-1956,,,,,tiresias,,,,IAS-COL-69849,POINT(38.269978 34.553048),,69849
55211327,,3321,,,223,2018-01-22 13:53:16,2019-11-19 17:12:38,tiresias-69850.jpg,0,1554,1104,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Façade latérale sud",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Façade latérale sud.
<br> [9.8 x 8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,91,,1954-1956,,,,,tiresias,,,,IAS-COL-69850,POINT(38.269978 34.553048),,69850
55211328,,3368,,,223,2018-01-22 13:53:17,2020-03-30 13:34:47,tiresias-69851.jpg,0,1770,1245,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Sépulture collective (G) à l'arrière du temple",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Sépulture collective (G) à l'arrière du temple.
<br> [12.6 x 8.8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXVIII, n°2, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1464,site,1954-1956,,,,,tiresias,,,,IAS-COL-69851,POINT(38.269978 34.553048),,69851
55211329,,3321,,,223,2018-01-22 13:53:17,2019-11-19 17:12:38,tiresias-69852.jpg,0,1320,895,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Dégagement du portique T 2",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Dégagement du portique T 2.
<br> [9.5 x 6.3 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1034,,1954-1956,,,,,tiresias,,,,IAS-COL-69852,POINT(38.269978 34.553048),,69852
55211330,,3321,,,223,2018-01-22 13:53:17,2019-11-19 17:12:38,tiresias-69853.jpg,0,1664,1126,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud, vue de l'est",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud, vue de l'est.
<br> [11.9 x 8.1 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,749,,1954-1956,,,,,tiresias,,,,IAS-COL-69853,POINT(38.269978 34.553048),,69853
55211331,,3368,,,223,2018-01-22 13:53:18,2020-04-05 15:06:54,tiresias-69854.jpg,0,1703,1111,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud.
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,749,,1954-1956,,,,,tiresias,,,,IAS-COL-69854,POINT(38.269978 34.553048),,69854
55211332,,3368,,,223,2018-01-22 13:53:18,2020-03-30 13:34:03,tiresias-69855.jpg,0,1588,1152,,"Palmyre/<em>Tadmor</em>, sanctuaire du Baalshamîn. Temple avant les fouilles",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire du Baalshamîn. Temple avant les fouilles.
<br> [11.3 x 8.2 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIV, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,91,site,1954-1956,,,,,tiresias,,,,IAS-COL-69855,POINT(38.269978 34.553048),,69855
55211333,,3368,,,223,2018-01-22 13:53:19,2020-04-05 15:07:09,tiresias-69856.jpg,0,1131,1115,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique T 2 et salle de banquets",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique T 2 et salle de banquets.
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIX, n°2, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,847,site,1954-1956,,,,,tiresias,,,,IAS-COL-69856,POINT(38.269978 34.553048),,69856
55211334,,3368,,,223,2018-01-22 13:53:19,2020-03-29 17:26:23,tiresias-69857.jpg,0,2446,1593,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue d'ensemble du sanctuaire",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue d'ensemble du sanctuaire.
<br> [17.2 x 11.4 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,113,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.),[i] Le sanctuaire de Baalshamîn à Palmyre[/i], vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIII, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-69857,POINT(38.269978 34.553048),,69857
55211335,,3368,,,223,2018-01-22 13:53:20,2020-03-30 13:27:03,tiresias-69858.jpg,0,2350,1638,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue aérienne du sanctuaire",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue aérienne du sanctuaire.
<br> [16.6 x 11.6 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIII, n°2, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,113,site,1954-1956,,,,,tiresias,,,,IAS-COL-69858,POINT(38.269978 34.553048),,69858
55211336,,3368,,,223,2018-01-22 13:53:21,2020-03-29 17:25:54,tiresias-69859.jpg,0,2352,1624,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue aérienne du sanctuaire",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue aérienne du sanctuaire.
<br> [16.5 x 11.5 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,113,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.),[i] Le sanctuaire de Baalshamîn à Palmyre[/i], vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIII, n°2, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-69859,POINT(38.269978 34.553048),,69859
55211337,,3368,,,223,2018-01-22 13:53:21,2020-03-30 13:26:44,tiresias-69860.jpg,0,1581,1140,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue d'ensemble du sanctuaire",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue d'ensemble du sanctuaire.
<br> [11.3 x 8.2 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIII, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,113,site,1954-1956,,,,,tiresias,,,,IAS-COL-69860,POINT(38.269978 34.553048),,69860
55211338,,3321,,,223,2018-01-22 13:53:22,2019-11-19 17:12:38,tiresias-69861.jpg,0,1327,905,,"Palmyre/<em>Tadmor</em>, sanctuaire du Baalshamîn. Cour sud",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire du Baalshamîn. Cour sud.
<br> [9.5 x 6.5 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,749,,1954-1956,,,,,tiresias,,,,IAS-COL-69861,POINT(38.269978 34.553048),,69861
55211339,,3368,,,223,2018-01-22 13:53:22,2020-03-30 13:24:28,tiresias-69862.jpg,0,1774,1240,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue du nord",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue du nord.
<br> [12.8 x 8.8 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLII, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,749,site,1954-1956,,,,,tiresias,,,,IAS-COL-69862,POINT(38.269978 34.553048),,69862
55211340,,3368,,,223,2018-01-22 13:53:23,2020-04-05 15:07:30,tiresias-69863.jpg,0,1572,1138,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue d'ensemble du sanctuaire",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Vue d'ensemble du sanctuaire.
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,113,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIII, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-69863,POINT(38.269978 34.553048),,69863
55211341,,3321,,,223,2018-01-22 13:53:23,2019-11-19 17:12:38,tiresias-69864.jpg,0,1325,888,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Dégagement du portique T 2",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Dégagement du portique T 2.
<br> [9.5 x 6.5 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,1034,,1954-1956,,,,,tiresias,,,,IAS-COL-69864,POINT(38.269978 34.553048),,69864
55211342,,3368,,,223,2018-01-22 13:53:23,2020-03-29 17:25:14,tiresias-69865.jpg,0,1680,1138,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, vu de l'est",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple, vu de l'est.
<br> [11.9 x 8.1 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,91,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIV, n°4 et pl. XXXV, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-69865,POINT(38.269978 34.553048),,69865
55211343,,3368,,,223,2018-01-22 13:53:39,2020-03-30 13:24:11,tiresias-69866.jpg,0,1590,1140,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple avant les fouilles",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple avant les fouilles.
<br> [11.3 x 8.2 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIV, n°5, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,91,site,1954-1956,,,,,tiresias,,,,IAS-COL-69866,POINT(38.269978 34.553048),,69866
