,emuIRN,curatorial_section,object_number,object_name,native_name,culture,provenience,material,period,date_made,date_made_early,date_made_late,accession_credit_line,creator,description,manufacture_locationlocus,culture_area,technique,iconography,measurement_height,measurement_length,measurement_width,measurement_outside_diameter,measurement_tickness,measurement_unit,other_numbers,url,image_url
1773,85587,Egyptian,29-86-718,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Thin brown ware with rough face. Inscribed potsherd in two fragments; hieratic characters.,,,,,,17.0,7.6,,,cm,22,http://www.penn.museum/collections/object/85587,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1774,271181,Egyptian,29-86-722,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red-black ware. With hieratic inscription,,,,,,9.3,7.1,,,cm,119,http://www.penn.museum/collections/object/271181,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1775,73075,Egyptian,29-86-724,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Brown ware; white grits. With portion of hieratic inscription,,,,,,6.2,3.0,,,cm,139,http://www.penn.museum/collections/object/73075,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1776,299271,Egyptian,29-86-727,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Thin red-black ware. Hieratic inscription (palimsest),,,,,,,7.7,,,cm,160,http://www.penn.museum/collections/object/299271,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1777,101064,Egyptian,29-86-729,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red-black ware. Hieratic inscription,,,,,,,6.2,,,cm,168,http://www.penn.museum/collections/object/101064,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1778,91758,Egyptian,29-86-731,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red ware. Portion of hieratic inscription,,,,,,,9.0,,,cm,182,http://www.penn.museum/collections/object/91758,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1779,296602,Egyptian,29-86-734,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,"Brown ware, white grits. Fragment of hieratic inscription",,,,,,,5.5,,,cm,191,http://www.penn.museum/collections/object/296602,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1780,1505,Egyptian,29-86-736,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Drab ware. Inscription in hieratic.,,,,,,,8.0,,,cm,223,http://www.penn.museum/collections/object/1505,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1781,229939,Egyptian,29-86-739,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Buff-red ware. White grits. Hieratic inscription,,,,,,1.6,,,,cm,248,http://www.penn.museum/collections/object/229939,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1782,292181,Egyptian,29-86-741,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red ware. Hieratic inscription,,,,,,,3.5,,,cm,307,http://www.penn.museum/collections/object/292181,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1783,80049,Egyptian,29-86-743,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Thin brown ware; white grits. Hieratic inscription,,,,,,,10.0,,,cm,377,http://www.penn.museum/collections/object/80049,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1784,61097,Egyptian,29-86-745,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red ware. Side of jar with small handle. Hieratic inscription,,,,,,,17.0,,,cm,435,http://www.penn.museum/collections/object/61097,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1785,240613,Egyptian,29-86-719B,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,"Pottery, thin brown ware. Inscribed with hieratic characters. #46 with #50 joining to it.",,,,,,16.0,,,,cm,50,http://www.penn.museum/collections/object/240613,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1786,293319,Egyptian,E2195,Ostracon,,,Egypt,Limestone,,,,,"Distribution from the Egyptian Research Account, 1896",,Limstone ostracon with hieratic inscription in ink.,,,,,,,,,,,E 2195,http://www.penn.museum/collections/object/293319,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1787,253748,Egyptian,29-70-997,Jar Handle,,,Egypt|Mit-Rahineh,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,Pottery: pink paste. Inscribed,,,Stamped,,,9.6,,,,cm,M17,http://www.penn.museum/collections/object/253748,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1788,153466,Egyptian,29-71-114,Jar Handle,,,Egypt|Mit-Rahineh,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,"Buff pottery, rose in circle, inscribed",,,Stamped,Rose,,2.9,,,,cm,M8435,http://www.penn.museum/collections/object/153466,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1789,253873,Egyptian,29-71-131,Jar Handle,,,Egypt|Mit-Rahineh,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,Buff pottery. Inscribed,,,Stamped,,,,,,,,M11707,http://www.penn.museum/collections/object/253873,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1790,325321,Egyptian,29-75-594,Slab Fragment,,,Egypt|Mit-Rahineh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,"This, on both sides of which are drawn lines to guide sculptor in cutting a relief. One side squares of 1.85cm. Other side square of 1.3cm",,,,,,1.3,,,1.75,cm,M1518,http://www.penn.museum/collections/object/325321,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1791,26201,Egyptian,29-75-598,Ostracon,,,Egypt|Mit-Rahineh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,"With sculptor's squares. One side blank; other side, 1.25cm",,,,,,7.7,,,,cm,M1615,http://www.penn.museum/collections/object/26201,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1792,154217,Egyptian,29-75-601,Plaque Fragment,,,Egypt|Mit-Rahineh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,Artists'; ruled squares,,,,,,4.2,,,,cm,M2694,http://www.penn.museum/collections/object/154217,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1793,105478,Egyptian,29-86-789,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,"Two sherds joining as follows:-<br /><br />a--S.E. brick tomb. Red ware, black bands. Demotic(?) inscription. #348<br /><br />b--Court of No. 6 tomb. red-black ware. Demotic(?) inscription. #399",,,,,,,,,,,348-399,http://www.penn.museum/collections/object/105478,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1794,52705,Egyptian,29-86-791,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,"Ribbed, thick brown pottery. Inscribed with Coptic characters.",,,,,,23.0,15.5,,,cm,29|T1,http://www.penn.museum/collections/object/52705,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1795,250175,Egyptian,29-86-793,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,"Pottery, ribbed. Inscribed with Coptic characters.",,,,,,9.0,6.0,,,cm,31|T1,http://www.penn.museum/collections/object/250175,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1796,61841,Egyptian,29-86-795,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,"Pottery, brown ware. Inscribed with Coptic characters.",,,,,10.5,,11.6,,,cm,35|T1,http://www.penn.museum/collections/object/61841,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1797,52706,Egyptian,29-86-801,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Thin brown-red pottery. Wide ribbed. With Coptic characters.,,,,,,9.6,,,,cm,74|T1,http://www.penn.museum/collections/object/52706,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1798,250176,Egyptian,29-86-803,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,"Pottery, thick brown ware. With portion of Coptic inscription",,,,,,4.5,9.0,,,cm,83,http://www.penn.museum/collections/object/250176,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1799,19770,Egyptian,29-86-824,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red ware. Coptic inscription,,,,,,,12.3,,,cm,315,http://www.penn.museum/collections/object/19770,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1800,13107,Egyptian,29-86-838,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red ware. Coptic inscription,,,,,,,10.0,,,cm,343,http://www.penn.museum/collections/object/13107,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1801,33862,Egyptian,29-86-840,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red-black ware. Coptic inscription<br />Palimsest.,,,,,,,10.0,,,cm,346|346,http://www.penn.museum/collections/object/33862,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1802,220898,Egyptian,29-86-842,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Buff-red ware. Coptic inscription,,,,,,,5.8,,,cm,349|T6,http://www.penn.museum/collections/object/220898,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1803,111949,Egyptian,29-86-844,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,"Two sherds joined as follows: -<br /><br />a - Ribbed, black-red ware. Coptic inscription. #351<br /><br />b - Red-black ware. Coptic inscription. #366",,,,,,,,,,,T6|351|366,http://www.penn.museum/collections/object/111949,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1804,78311,Egyptian,29-86-846,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red ware. Coptic inscription.,,,,,,,8.2,,,cm,353|353,http://www.penn.museum/collections/object/78311,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1805,252161,Egyptian,29-86-848,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red ware. Coptic inscription,,,,,,,10.7,,,cm,355|355,http://www.penn.museum/collections/object/252161,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1806,58340,Egyptian,29-86-851,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Two sherds joined as follows:-<br /><br />a - Red ware; Coptic inscription. #364<br /><br />b - Red ware; Coptic inscription. #378,,,,,,,,,,,,http://www.penn.museum/collections/object/58340,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1807,155204,Egyptian,29-86-853,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red ware; Coptic inscription.,,,,,,,8.0,,,cm,367,http://www.penn.museum/collections/object/155204,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1808,39230,Egyptian,29-86-941,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,"Pottery, brown ware. Wet smooth. Inscription in black.",,,,,,,,8.6,,cm,1568,http://www.penn.museum/collections/object/39230,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1809,60133,Egyptian,29-86-804A,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Thick red pottery.<br />a - containing Coptic signs,,,,,,6.0,,,,cm,92,http://www.penn.museum/collections/object/60133,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1810,301930,Egyptian,29-86-849A,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Red ware; Coptic inscription,,,,,,,4.5,,,cm,356,http://www.penn.museum/collections/object/301930,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1811,124256,Egyptian,29-87-403,Ostracon,,,Egypt|Dra Abu El-Naga,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,Hieratic(?) inscription,,,,,,16.3,,,,cm,357,http://www.penn.museum/collections/object/124256,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1812,303114,Egyptian,29-87-422,Ostracon,,,Egypt|Dra Abu El-Naga,Limestone|Pigment,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,With representation of cat(?) sitting upon a throne in black and red paint.,,,,,8.7,,,,,cm,89,http://www.penn.museum/collections/object/303114,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1813,90194,Egyptian,29-87-438B,Ostracon,,,Egypt|Dra Abu El-Naga,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,"Ink inscription and relief, latter bearing traces of blue and red stucco.",,,,,,,19.5,,,cm,747,http://www.penn.museum/collections/object/90194,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1814,108733,Egyptian,E12251,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,,,,,,,,,,,,AES3941,http://www.penn.museum/collections/object/108733,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1815,4853,Egyptian,E12253,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,,,,,,,,,,,,AES3943,http://www.penn.museum/collections/object/4853,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1816,252821,Egyptian,E12255,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,,,,,,,,,,,,AES3945,http://www.penn.museum/collections/object/252821,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1817,140540,Egyptian,E12258,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,,,,,,,,,,,,AES3948,http://www.penn.museum/collections/object/140540,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1818,332816,Egyptian,E13163,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,Yellow pottery.,,,,,,,,,,,AES2545,http://www.penn.museum/collections/object/332816,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1819,179479,Egyptian,E13166,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,Red pottery.,,,,,,,,,,,AES2548,http://www.penn.museum/collections/object/179479,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1820,95305,Egyptian,E13169,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,Brown pottery.,,,,,,,,,,,AES2551,http://www.penn.museum/collections/object/95305,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1821,99392,Egyptian,E13172,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,Brown pottery.,,,,,,,,,,,AES2554,http://www.penn.museum/collections/object/99392,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1822,25214,Egyptian,E13176,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,Red pottery.,,,,,,,,,,,AES2558,http://www.penn.museum/collections/object/25214,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1823,227832,Egyptian,E13179,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,Buff pottery.,,,,,,,,,,,AES2561,http://www.penn.museum/collections/object/227832,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1824,201714,Egyptian,E13181,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,Brown pottery.,,,,,,,,,,,AES2563,http://www.penn.museum/collections/object/201714,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1825,339000,Egyptian,E13184,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,Brown pottery.,,,,,,,,,,,AES2566,http://www.penn.museum/collections/object/339000,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1826,57953,Egyptian,E14255,Ostracon,,,Egypt|Dra Abu El-Naga,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1923",,Coptic inscription.,,,,,,,,,,,683,http://www.penn.museum/collections/object/57953,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1827,317730,Egyptian,E15882,Ostracon,,,Egypt,Stone,,,,,,,Coptic inscription.,,,,,,,,,,,,http://www.penn.museum/collections/object/317730,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1828,212578,Egyptian,E2168,Ostracon,,,Egypt,Ceramic,,,,,"Distribution from the Egyptian Research Account, 1896",,"Pottery, Coptic inscription in ink.",,,,,,,,,,,E 2168,http://www.penn.museum/collections/object/212578,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1829,71436,Egyptian,E48C,Jar Handle,,,Egypt|Tell Dafana,Ceramic,,,,,"Distribution from the Egypt Exploration Fund, 1890",,Loop handle.,,,Stamped,,,,,,,,ES157A,http://www.penn.museum/collections/object/71436,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1830,188671,Egyptian,29-71-94,Jar Handle,,,Egypt|Mit-Rahineh,Ceramic,,,,,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,Buff paste. Inscribed,,,Stamped,,,6.6,,,,cm,M5556,http://www.penn.museum/collections/object/188671,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1831,40041,Egyptian,E13164,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,Brown pottery.,,,,,,,,,,,AES2546,http://www.penn.museum/collections/object/40041,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1832,125349,Egyptian,E13178,Ostracon,,,Egypt,Ceramic,,,,,"Museum Purchase, 1901",,Yellow pottery.,,,,,,,,,,,AES2560,http://www.penn.museum/collections/object/125349,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1833,167517,Egyptian,E9822,Ostracon,,,Egypt|Abydos,Ceramic,Egyptian Early Dynastic|First Dynasty,3000 - 2800 BC,-3001,-2799,"Distribution from the Egypt Exploration Fund, 1901",,With mark.,,,,,,,,,,,AES 2348,http://www.penn.museum/collections/object/167517,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1834,310595,Egyptian,E9824,Ostracon,,,Egypt|Abydos,Ceramic,Egyptian Early Dynastic|First Dynasty,3000 - 2800 BC,-3001,-2799,"Distribution from the Egypt Exploration Fund, 1901",,With mark.,,,,,,,,,,,AES 2350,http://www.penn.museum/collections/object/310595,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
1835,145978,Egyptian,E9826,Ostracon,,,Egypt|Abydos,Ceramic,Egyptian Early Dynastic|First Dynasty,3000 - 2800 BC,-3001,-2799,"Distribution from the Egypt Exploration Fund, 1901",,With mark.,,,,,,,,,,,AES 2352,http://www.penn.museum/collections/object/145978,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
